1.325585937500000089e-01
1.267382812500000011e-01
1.287500000000000033e-01
1.272656249999999933e-01
1.263476562499999956e-01
1.242968750000000011e-01
1.179296875000000050e-01
1.004296875000000033e-01
1.174218749999999950e-01
1.190039062499999994e-01
1.126953125000000056e-01
1.084570312500000022e-01
8.894531249999999833e-02
7.992187500000000333e-02
1.105078124999999967e-01
1.001367187500000061e-01
1.140234375000000050e-01
8.259765624999999833e-02
9.064453124999999334e-02
8.615234374999999889e-02
5.546874999999999722e-02
7.501953124999999334e-02
7.427734375000000222e-02
9.130859375000000000e-02
7.541015624999999889e-02
1.101953125000000033e-01
1.020312500000000039e-01
8.189453124999999944e-02
2.380859374999999903e-02
7.406250000000000333e-02
