8.727343749999999512e-01
8.737500000000000266e-01
8.755664062500000400e-01
8.788085937499999778e-01
8.802343750000000133e-01
8.816796875000000311e-01
8.841601562499999956e-01
8.856249999999999956e-01
8.865625000000000311e-01
8.883593749999999512e-01
8.878125000000000044e-01
8.884570312499999734e-01
8.907421875000000044e-01
8.900195312499999956e-01
8.913476562500000089e-01
8.914453125000000311e-01
8.930664062500000000e-01
8.915429687500000533e-01
8.919335937500000311e-01
8.926953125000000044e-01
8.931054687499999645e-01
8.947070312499999512e-01
8.953906249999999956e-01
8.953515625000000311e-01
8.969726562500000000e-01
8.953124999999999556e-01
8.966601562499999512e-01
8.979101562500000355e-01
8.979296875000000178e-01
8.963281250000000311e-01
